SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
SONACOMS,EQ, 03-Sep-2026,782.65,785.5,804.9,785.05,800.0,800.0,796.66,1508741,12019.6,40328,815619, 54.06,2.22
SRF,EQ, 03-Sep-2026,2598.4,2602.0,2648.0,2597.2,2617.0,2617.0,2624.98,228501,5998.1,18407,102322, 44.78,0.72
SUNPHARMA,EQ, 03-Sep-2026,1931.7,1932.0,1936.8,1913.0,1916.0,1916.0,1919.96,1205188,23139.11,69430,778347, 64.58,-0.81
SUPREMEIND,EQ, 03-Sep-2026,3530.6,3530.7,3558.4,3472.6,3508.1,3508.1,3499.49,243267,8513.11,18752,138886, 57.09,-0.64
SUZLON,EQ, 03-Sep-2026,45.46,45.7,46.38,45.55,46.03,46.03,46.07,32563002,15002.03,54038,13181049, 40.48,1.25
SWIGGY,EQ, 03-Sep-2026,267.7,265.35,275.25,261.35,269.3,269.3,269.2,56303392,151570.3,202964,35092330, 62.33,0.6
TATACONSUM,EQ, 03-Sep-2026,1012.0,1012.5,1023.0,1008.0,1019.2,1019.2,1017.97,935640,9524.57,48691,535073, 57.19,0.71
TATAELXSI,EQ, 03-Sep-2026,3609.0,3630.0,3637.1,3580.0,3580.0,3580.0,3600.98,83588,3009.99,11981,26036, 31.15,-0.8
TATAPOWER,EQ, 03-Sep-2026,364.0,366.55,370.75,362.75,365.7,365.7,367.38,5763428,21173.69,59583,2297102, 39.86,0.47
TATASTEEL,EQ, 03-Sep-2026,183.85,184.11,187.65,182.0,184.2,184.2,184.06,21964971,40428.19,129694,8085955, 36.81,0.19
TCS,EQ, 03-Sep-2026,2348.0,2353.6,2353.6,2316.1,2320.1,2320.1,2332.39,1892786,44147.1,90065,887515, 46.89,-1.19
TECHM,EQ, 03-Sep-2026,1623.0,1623.0,1625.6,1592.0,1598.0,1598.0,1600.2,1647483,26363.09,57407,977957, 59.36,-1.54
TIINDIA,EQ, 03-Sep-2026,2720.0,2720.0,2735.4,2685.4,2735.4,2735.4,2704.9,210450,5692.46,20277,101504, 48.23,0.57
TITAN,EQ, 03-Sep-2026,5074.0,5057.5,5072.5,4952.0,5027.0,5027.0,5002.51,571600,28594.35,62879,232103, 40.61,-0.93
TMPV,EQ, 03-Sep-2026,312.75,314.0,314.25,309.6,312.0,312.0,311.71,5195643,16195.5,60643,2518290, 48.47,-0.24
TORNTPHARM,EQ, 03-Sep-2026,5012.0,5025.0,5025.0,4886.5,4905.5,4905.5,4926.38,328567,16186.46,27026,177612, 54.06,-2.12
TRENT,EQ, 03-Sep-2026,2852.3,2860.0,2879.8,2815.6,2815.6,2815.6,2844.75,520969,14820.27,28523,239003, 45.88,-1.29
TVSMOTOR,EQ, 03-Sep-2026,4200.0,4204.9,4221.6,4151.0,4200.0,4200.0,4182.24,727008,30405.23,42778,447095, 61.50,0.0
ULTRACEMCO,EQ, 03-Sep-2026,11393.0,11450.0,11450.0,11275.0,11275.0,11275.0,11336.66,247711,28082.16,35274,128776, 51.99,-1.04
UNIONBANK,EQ, 03-Sep-2026,186.86,187.5,190.75,186.75,189.0,189.0,189.13,13672026,25857.23,59542,7005937, 51.24,1.15
UNITDSPR,EQ, 03-Sep-2026,1469.5,1474.2,1488.9,1448.0,1488.9,1488.9,1477.11,695331,10270.78,18463,430357, 61.89,1.32
UNOMINDA,EQ, 03-Sep-2026,1236.0,1244.0,1269.0,1235.8,1269.0,1269.0,1247.74,638835,7971.02,41964,337992, 52.91,2.67
UPL,EQ, 03-Sep-2026,578.45,579.0,586.15,578.0,585.35,585.35,583.73,1643846,9595.55,24052,980661, 59.66,1.19
VBL,EQ, 03-Sep-2026,415.0,414.0,415.45,407.15,407.15,407.15,410.34,4325249,17748.21,55619,2789454, 64.49,-1.89
VEDL,EQ, 03-Sep-2026,270.7,272.0,274.75,268.0,270.5,270.5,270.44,5945928,16080.45,48680,2941163, 49.47,-0.07
VMM,EQ, 03-Sep-2026,108.57,109.1,109.49,106.5,107.8,107.8,107.42,5360663,5758.43,23875,2377918, 44.36,-0.71
VOLTAS,EQ, 03-Sep-2026,1152.1,1158.0,1183.0,1151.7,1178.0,1178.0,1169.92,832678,9741.63,29927,299376, 35.95,2.25
WAAREEENER,EQ, 03-Sep-2026,2581.1,2585.0,2601.3,2563.0,2579.9,2579.9,2573.68,439202,11303.63,31308,204624, 46.59,-0.05
WIPRO,EQ, 03-Sep-2026,177.09,177.5,178.04,175.72,175.72,175.72,176.91,6496396,11492.63,52799,3006513, 46.28,-0.77
YESBANK,EQ, 03-Sep-2026,22.15,22.15,22.54,22.11,22.54,22.54,22.42,57376675,12862.62,72674,28998272, 50.54,1.76
ZYDUSLIFE,EQ, 03-Sep-2026,1154.2,1154.2,1157.8,1130.5,1143.0,1143.0,1138.62,962099,10954.6,25580,545132, 56.66,-0.97
